chr1	start1	end1	chr2	start2	end2	distance
chr21	28000000	28030000	chr21	28000000	28030000	0.0
chr21	28000000	28030000	chr21	28030000	28060000	160.3309078125612
chr21	28000000	28030000	chr21	28060000	28090000	134.91108182799513
chr21	28000000	28030000	chr21	28090000	28120000	290.3945591776816
chr21	28000000	28030000	chr21	28120000	28150000	171.1286066091815
chr21	28000000	28030000	chr21	28150000	28180000	419.4222216335229
chr21	28000000	28030000	chr21	28180000	28210000	81.44937077718895
chr21	28000000	28030000	chr21	28210000	28240000	205.21695836358163
chr21	28000000	28030000	chr21	28240000	28270000	179.60790628477355
chr21	28000000	28030000	chr21	28270000	28300000	82.28000972289685
chr21	28000000	28030000	chr21	28300000	28330000	108.2497113160123
chr21	28000000	28030000	chr21	28330000	28360000	113.17685275708986
chr21	28000000	28030000	chr21	28360000	28390000	352.4343910573995
chr21	28000000	28030000	chr21	28390000	28420000	312.8146416010606
chr21	28000000	28030000	chr21	28420000	28450000	216.9469981354893
chr21	28000000	28030000	chr21	28450000	28480000	62.3377895020348
chr21	28000000	28030000	chr21	28480000	28510000	252.74493071078598
chr21	28000000	28030000	chr21	28510000	28540000	190.6567596493762
chr21	28000000	28030000	chr21	28540000	28570000	273.27641683833605
chr21	28000000	28030000	chr21	28570000	28600000	216.3538767852335
chr21	28000000	28030000	chr21	28600000	28630000	352.6074304378738
chr21	28000000	28030000	chr21	28630000	28660000	601.443264157144
chr21	28000000	28030000	chr21	28660000	28690000	493.35788227208855
chr21	28000000	28030000	chr21	28690000	28720000	
chr21	28000000	28030000	chr21	28720000	28750000	734.825829703883
chr21	28000000	28030000	chr21	28750000	28780000	639.7702712693049
chr21	28000000	28030000	chr21	28780000	28810000	667.5881964205179
chr21	28000000	28030000	chr21	28810000	28840000	626.6713652306128
chr21	28000000	28030000	chr21	28840000	28870000	725.76097993761
chr21	28000000	28030000	chr21	28870000	28900000	719.9791663652497
chr21	28000000	28030000	chr21	28900000	28930000	896.5467082087804
chr21	28000000	28030000	chr21	28930000	28960000	879.5203238129293
chr21	28000000	28030000	chr21	28960000	28990000	800.7808689023483
chr21	28000000	28030000	chr21	28990000	29020000	857.7796919955613
chr21	28000000	28030000	chr21	29020000	29050000	820.817275646657
chr21	28000000	28030000	chr21	29050000	29080000	
chr21	28000000	28030000	chr21	29080000	29110000	958.1617817466944
chr21	28000000	28030000	chr21	29110000	29140000	827.4043751395081
chr21	28000000	28030000	chr21	29140000	29170000	
chr21	28000000	28030000	chr21	29170000	29200000	809.9604928636952
chr21	28000000	28030000	chr21	29200000	29230000	785.6882333343169
chr21	28000000	28030000	chr21	29230000	29260000	1043.6733205366515
chr21	28000000	28030000	chr21	29260000	29290000	1282.7973339541986
chr21	28000000	28030000	chr21	29290000	29320000	593.0843110384897
chr21	28000000	28030000	chr21	29320000	29350000	752.5350490176521
chr21	28000000	28030000	chr21	29350000	29380000	658.2955263405638
chr21	28000000	28030000	chr21	29380000	29410000	717.9150367557431
chr21	28000000	28030000	chr21	29410000	29440000	560.2508366794287
chr21	28000000	28030000	chr21	29440000	29470000	
chr21	28000000	28030000	chr21	29470000	29500000	508.83592640457294
chr21	28000000	28030000	chr21	29500000	29530000	489.7897508115089
chr21	28000000	28030000	chr21	29530000	29560000	566.7115668486042
chr21	28000000	28030000	chr21	29560000	29590000	
chr21	28000000	28030000	chr21	29590000	29620000	
chr21	28000000	28030000	chr21	29620000	29650000	626.349742556026
chr21	28000000	28030000	chr21	29650000	29680000	606.0082507689149
chr21	28000000	28030000	chr21	29680000	29710000	272.8552729928451
chr21	28000000	28030000	chr21	29710000	29740000	
chr21	28000000	28030000	chr21	29740000	29770000	257.8177650977527
chr21	28000000	28030000	chr21	29770000	29800000	229.8543016782588
chr21	28000000	28030000	chr21	29800000	29830000	193.26665516844855
chr21	28000000	28030000	chr21	29830000	29860000	155.64703659241314
chr21	28000000	28030000	chr21	29860000	29890000	292.5969924657463
chr21	28000000	28030000	chr21	29890000	29920000	229.4428033301546
chr21	28000000	28030000	chr21	29920000	29950000	
chr21	28030000	28060000	chr21	28030000	28060000	0.0
chr21	28030000	28060000	chr21	28060000	28090000	238.46802720700316
chr21	28030000	28060000	chr21	28090000	28120000	156.55350523063993
chr21	28030000	28060000	chr21	28120000	28150000	107.07474025184464
chr21	28030000	28060000	chr21	28150000	28180000	359.1670920337775
chr21	28030000	28060000	chr21	28180000	28210000	208.75344308537763
chr21	28030000	28060000	chr21	28210000	28240000	283.2772493512319
chr21	28030000	28060000	chr21	28240000	28270000	271.1180554666177
chr21	28030000	28060000	chr21	28270000	28300000	198.9422026619792
chr21	28030000	28060000	chr21	28300000	28330000	242.02066027510958
chr21	28030000	28060000	chr21	28330000	28360000	164.68454693747074
chr21	28030000	28060000	chr21	28360000	28390000	275.0163631495406
chr21	28030000	28060000	chr21	28390000	28420000	168.5852899869974
chr21	28030000	28060000	chr21	28420000	28450000	87.38420909981392
chr21	28030000	28060000	chr21	28450000	28480000	124.29802894656054
chr21	28030000	28060000	chr21	28480000	28510000	386.66005741477875
chr21	28030000	28060000	chr21	28510000	28540000	315.4742461755
chr21	28030000	28060000	chr21	28540000	28570000	380.98031445207243
chr21	28030000	28060000	chr21	28570000	28600000	371.3286953630166
chr21	28030000	28060000	chr21	28600000	28630000	502.10556658933785
chr21	28030000	28060000	chr21	28630000	28660000	759.5630322757947
chr21	28030000	28060000	chr21	28660000	28690000	650.2568723204699
chr21	28030000	28060000	chr21	28690000	28720000	
chr21	28030000	28060000	chr21	28720000	28750000	884.3409975795536
chr21	28030000	28060000	chr21	28750000	28780000	796.7433714816835
chr21	28030000	28060000	chr21	28780000	28810000	801.7667990132792
chr21	28030000	28060000	chr21	28810000	28840000	781.9993606135494
chr21	28030000	28060000	chr21	28840000	28870000	881.3915134603918
chr21	28030000	28060000	chr21	28870000	28900000	871.0177954554086
