chr1	start1	end1	chr2	start2	end2	distance
chr21	28000000	28030000	chr21	28000000	28030000	0.0
chr21	28000000	28030000	chr21	28030000	28060000	750.2013063171778
chr21	28000000	28030000	chr21	28060000	28090000	707.1838516255868
chr21	28000000	28030000	chr21	28090000	28120000	
chr21	28000000	28030000	chr21	28120000	28150000	706.7290852936505
chr21	28000000	28030000	chr21	28150000	28180000	651.1720202834271
chr21	28000000	28030000	chr21	28180000	28210000	655.8948086393123
chr21	28000000	28030000	chr21	28210000	28240000	742.8822248512882
chr21	28000000	28030000	chr21	28240000	28270000	840.6509382615355
chr21	28000000	28030000	chr21	28270000	28300000	950.0999947373961
chr21	28000000	28030000	chr21	28300000	28330000	829.4389670132457
chr21	28000000	28030000	chr21	28330000	28360000	
chr21	28000000	28030000	chr21	28360000	28390000	603.25616449399
chr21	28000000	28030000	chr21	28390000	28420000	650.4375450417972
chr21	28000000	28030000	chr21	28420000	28450000	588.2567466676434
chr21	28000000	28030000	chr21	28450000	28480000	395.9116062961529
chr21	28000000	28030000	chr21	28480000	28510000	353.1147122395214
chr21	28000000	28030000	chr21	28510000	28540000	772.7315187049121
chr21	28000000	28030000	chr21	28540000	28570000	254.7194535170017
chr21	28000000	28030000	chr21	28570000	28600000	609.3956022158349
chr21	28000000	28030000	chr21	28600000	28630000	646.6676116831583
chr21	28000000	28030000	chr21	28630000	28660000	774.3080782220989
chr21	28000000	28030000	chr21	28660000	28690000	839.53439476891
chr21	28000000	28030000	chr21	28690000	28720000	708.4278368330821
chr21	28000000	28030000	chr21	28720000	28750000	765.1725295644113
chr21	28000000	28030000	chr21	28750000	28780000	867.8277478854891
chr21	28000000	28030000	chr21	28780000	28810000	1064.805146493949
chr21	28000000	28030000	chr21	28810000	28840000	1168.4339947125811
chr21	28000000	28030000	chr21	28840000	28870000	984.2250758845763
chr21	28000000	28030000	chr21	28870000	28900000	1183.2303241550226
chr21	28000000	28030000	chr21	28900000	28930000	1154.430595575152
chr21	28000000	28030000	chr21	28930000	28960000	1064.514913000283
chr21	28000000	28030000	chr21	28960000	28990000	1442.126554779434
chr21	28000000	28030000	chr21	28990000	29020000	1428.608063815965
chr21	28000000	28030000	chr21	29020000	29050000	1475.847553102962
chr21	28000000	28030000	chr21	29050000	29080000	
chr21	28000000	28030000	chr21	29080000	29110000	1120.6752428781497
chr21	28000000	28030000	chr21	29110000	29140000	1385.0393496215188
chr21	28000000	28030000	chr21	29140000	29170000	
chr21	28000000	28030000	chr21	29170000	29200000	1332.4237314007883
chr21	28000000	28030000	chr21	29200000	29230000	1602.2562217073773
chr21	28000000	28030000	chr21	29230000	29260000	1442.205602540775
chr21	28000000	28030000	chr21	29260000	29290000	1499.13641807542
chr21	28000000	28030000	chr21	29290000	29320000	1657.1134541726465
chr21	28000000	28030000	chr21	29320000	29350000	1511.1809951160715
chr21	28000000	28030000	chr21	29350000	29380000	1088.3763135974616
chr21	28000000	28030000	chr21	29380000	29410000	1175.7980268736633
chr21	28000000	28030000	chr21	29410000	29440000	1356.0951294064882
chr21	28000000	28030000	chr21	29440000	29470000	1389.6780202622476
chr21	28000000	28030000	chr21	29470000	29500000	1262.7881849304736
chr21	28000000	28030000	chr21	29500000	29530000	1156.3325646197118
chr21	28000000	28030000	chr21	29530000	29560000	1564.411071298078
chr21	28000000	28030000	chr21	29560000	29590000	
chr21	28000000	28030000	chr21	29590000	29620000	1352.2374051918546
chr21	28000000	28030000	chr21	29620000	29650000	
chr21	28000000	28030000	chr21	29650000	29680000	1443.5099584000104
chr21	28000000	28030000	chr21	29680000	29710000	1435.4466203938061
chr21	28000000	28030000	chr21	29710000	29740000	1503.661198541746
chr21	28000000	28030000	chr21	29740000	29770000	1521.1028893536427
chr21	28000000	28030000	chr21	29770000	29800000	1259.8817404820184
chr21	28000000	28030000	chr21	29800000	29830000	1243.0426380458557
chr21	28000000	28030000	chr21	29830000	29860000	1288.0671566343115
chr21	28000000	28030000	chr21	29860000	29890000	1320.5544290183575
chr21	28000000	28030000	chr21	29890000	29920000	1259.386358509572
chr21	28000000	28030000	chr21	29920000	29950000	
chr21	28030000	28060000	chr21	28030000	28060000	0.0
chr21	28030000	28060000	chr21	28060000	28090000	168.62680688431482
chr21	28030000	28060000	chr21	28090000	28120000	
chr21	28030000	28060000	chr21	28120000	28150000	644.4796350545143
chr21	28030000	28060000	chr21	28150000	28180000	116.76900273617139
chr21	28030000	28060000	chr21	28180000	28210000	923.923156977895
chr21	28030000	28060000	chr21	28210000	28240000	83.37865434270333
chr21	28030000	28060000	chr21	28240000	28270000	122.86578042726136
chr21	28030000	28060000	chr21	28270000	28300000	620.9975845363651
chr21	28030000	28060000	chr21	28300000	28330000	113.42398335449165
chr21	28030000	28060000	chr21	28330000	28360000	
chr21	28030000	28060000	chr21	28360000	28390000	155.15798400340216
chr21	28030000	28060000	chr21	28390000	28420000	160.20299622666238
chr21	28030000	28060000	chr21	28420000	28450000	216.91933984778765
chr21	28030000	28060000	chr21	28450000	28480000	390.2793871062114
chr21	28030000	28060000	chr21	28480000	28510000	433.58274873431026
chr21	28030000	28060000	chr21	28510000	28540000	680.7011091514395
chr21	28030000	28060000	chr21	28540000	28570000	574.8791177282403
chr21	28030000	28060000	chr21	28570000	28600000	570.4463164926215
chr21	28030000	28060000	chr21	28600000	28630000	669.1883143032311
chr21	28030000	28060000	chr21	28630000	28660000	656.2019506219103
chr21	28030000	28060000	chr21	28660000	28690000	632.1708629793056
chr21	28030000	28060000	chr21	28690000	28720000	679.6719797078588
chr21	28030000	28060000	chr21	28720000	28750000	824.1134630619742
chr21	28030000	28060000	chr21	28750000	28780000	901.5547681644194
chr21	28030000	28060000	chr21	28780000	28810000	985.5536515076184
chr21	28030000	28060000	chr21	28810000	28840000	1257.7726344614116
chr21	28030000	28060000	chr21	28840000	28870000	933.5764564297881
chr21	28030000	28060000	chr21	28870000	28900000	1050.396115758241
chr21	28030000	28060000	chr21	28900000	28930000	1003.6981617996518
chr21	28030000	28060000	chr21	28930000	28960000	1051.7727891517254
chr21	28030000	28060000	chr21	28960000	28990000	1076.376792763575
chr21	28030000	28060000	chr21	28990000	29020000	1454.1406396906732
chr21	28030000	28060000	chr21	29020000	29050000	1564.8718797396803
chr21	28030000	28060000	chr21	29050000	29080000	
chr21	28030000	28060000	chr21	29080000	29110000	926.687110086247
chr21	28030000	28060000	chr21	29110000	29140000	1542.5718783901125
chr21	28030000	28060000	chr21	29140000	29170000	
chr21	28030000	28060000	chr21	29170000	29200000	1406.3182427885945
chr21	28030000	28060000	chr21	29200000	29230000	1631.3371815783516
chr21	28030000	28060000	chr21	29230000	29260000	1523.6072328523517
chr21	28030000	28060000	chr21	29260000	29290000	1619.212771688761
chr21	28030000	28060000	chr21	29290000	29320000	1661.261267832366
chr21	28030000	28060000	chr21	29320000	29350000	1511.5707062522745
chr21	28030000	28060000	chr21	29350000	29380000	986.1039498957501
chr21	28030000	28060000	chr21	29380000	29410000	1081.4439421440206
chr21	28030000	28060000	chr21	29410000	29440000	973.6221032823772
chr21	28030000	28060000	chr21	29440000	29470000	1099.7604284570345
chr21	28030000	28060000	chr21	29470000	29500000	1080.8653940246213
chr21	28030000	28060000	chr21	29500000	29530000	988.9029274908635
chr21	28030000	28060000	chr21	29530000	29560000	1128.60356192952
chr21	28030000	28060000	chr21	29560000	29590000	
chr21	28030000	28060000	chr21	29590000	29620000	1124.4403052185562
chr21	28030000	28060000	chr21	29620000	29650000	
chr21	28030000	28060000	chr21	29650000	29680000	1612.5448830962814
chr21	28030000	28060000	chr21	29680000	29710000	1616.7501353022983
chr21	28030000	28060000	chr21	29710000	29740000	1628.2042255196368
chr21	28030000	28060000	chr21	29740000	29770000	1658.5650424387945
chr21	28030000	28060000	chr21	29770000	29800000	1090.2265819544118
chr21	28030000	28060000	chr21	29800000	29830000	1485.2572167809858
chr21	28030000	28060000	chr21	29830000	29860000	1548.22834233197
chr21	28030000	28060000	chr21	29860000	29890000	1022.4900977515625
chr21	28030000	28060000	chr21	29890000	29920000	1057.5102836379417
chr21	28030000	28060000	chr21	29920000	29950000	
chr21	28060000	28090000	chr21	28060000	28090000	0.0
chr21	28060000	28090000	chr21	28090000	28120000	
chr21	28060000	28090000	chr21	28120000	28150000	739.7898350207307
chr21	28060000	28090000	chr21	28150000	28180000	108.46197490364999
chr21	28060000	28090000	chr21	28180000	28210000	989.3679800761696
chr21	28060000	28090000	chr21	28210000	28240000	157.46428166412852
chr21	28060000	28090000	chr21	28240000	28270000	228.2170019959074
chr21	28060000	28090000	chr21	28270000	28300000	741.5315232678919
chr21	28060000	28090000	chr21	28300000	28330000	225.055548698538
chr21	28060000	28090000	chr21	28330000	28360000	
chr21	28060000	28090000	chr21	28360000	28390000	219.01826407859232
chr21	28060000	28090000	chr21	28390000	28420000	274.6306610704639
chr21	28060000	28090000	chr21	28420000	28450000	306.60887136545807
chr21	28060000	28090000	chr21	28450000	28480000	412.38937910668847
chr21	28060000	28090000	chr21	28480000	28510000	445.1977088889834
chr21	28060000	28090000	chr21	28510000	28540000	801.8784197121157
chr21	28060000	28090000	chr21	28540000	28570000	585.0102563203486
chr21	28060000	28090000	chr21	28570000	28600000	670.0402972956178
chr21	28060000	28090000	chr21	28600000	28630000	768.8315810370956
chr21	28060000	28090000	chr21	28630000	28660000	783.4806953588583
chr21	28060000	28090000	chr21	28660000	28690000	773.0996054843127
chr21	28060000	28090000	chr21	28690000	28720000	794.2549968366583
chr21	28060000	28090000	chr21	28720000	28750000	932.7657798182779
chr21	28060000	28090000	chr21	28750000	28780000	1014.3855282879384
chr21	28060000	28090000	chr21	28780000	28810000	1124.4425285447007
chr21	28060000	28090000	chr21	28810000	28840000	1380.3749490627538
chr21	28060000	28090000	chr21	28840000	28870000	1066.9329875863807
chr21	28060000	28090000	chr21	28870000	28900000	1197.5854875540201
chr21	28060000	28090000	chr21	28900000	28930000	1148.9878154271262
chr21	28060000	28090000	chr21	28930000	28960000	1157.768975227787
chr21	28060000	28090000	chr21	28960000	28990000	1243.19266407102
chr21	28060000	28090000	chr21	28990000	29020000	1589.9037706729298
chr21	28060000	28090000	chr21	29020000	29050000	1693.4541623557457
chr21	28060000	28090000	chr21	29050000	29080000	
chr21	28060000	28090000	chr21	29080000	29110000	1073.4029998094845
chr21	28060000	28090000	chr21	29110000	29140000	1661.3882749074642
chr21	28060000	28090000	chr21	29140000	29170000	
chr21	28060000	28090000	chr21	29170000	29200000	1535.0700309757858
chr21	28060000	28090000	chr21	29200000	29230000	1768.9087031274396
chr21	28060000	28090000	chr21	29230000	29260000	1653.3021502435663
chr21	28060000	28090000	chr21	29260000	29290000	1744.767319730628
chr21	28060000	28090000	chr21	29290000	29320000	1788.6234930806427
chr21	28060000	28090000	chr21	29320000	29350000	1651.6406994258768
chr21	28060000	28090000	chr21	29350000	29380000	1117.866718352416
chr21	28060000	28090000	chr21	29380000	29410000	1213.1438496732364
chr21	28060000	28090000	chr21	29410000	29440000	1133.2585759657854
chr21	28060000	28090000	chr21	29440000	29470000	1262.5933628845037
chr21	28060000	28090000	chr21	29470000	29500000	1232.8329164976087
chr21	28060000	28090000	chr21	29500000	29530000	1138.9161514352143
chr21	28060000	28090000	chr21	29530000	29560000	1284.3897383582603
chr21	28060000	28090000	chr21	29560000	29590000	
chr21	28060000	28090000	chr21	29590000	29620000	1283.2306885357752
chr21	28060000	28090000	chr21	29620000	29650000	
chr21	28060000	28090000	chr21	29650000	29680000	1730.6316765851711
chr21	28060000	28090000	chr21	29680000	29710000	1732.4012237354254
chr21	28060000	28090000	chr21	29710000	29740000	1753.0322301657777
chr21	28060000	28090000	chr21	29740000	29770000	1782.0317056663162
chr21	28060000	28090000	chr21	29770000	29800000	1238.7433148154626
chr21	28060000	28090000	chr21	29800000	29830000	1588.7372344097687
chr21	28060000	28090000	chr21	29830000	29860000	1649.0591256834912
chr21	28060000	28090000	chr21	29860000	29890000	1181.741511499025
chr21	28060000	28090000	chr21	29890000	29920000	1211.8065027057744
