chr1	start1	end1	chr2	start2	end2	distance
chr21	28000000	28030000	chr21	28000000	28030000	0.0
chr21	28000000	28030000	chr21	28030000	28060000	240.8422720371156
chr21	28000000	28030000	chr21	28060000	28090000	524.841880950825
chr21	28000000	28030000	chr21	28090000	28120000	339.02212317192516
chr21	28000000	28030000	chr21	28120000	28150000	367.06402711243715
chr21	28000000	28030000	chr21	28150000	28180000	123.95967086113129
chr21	28000000	28030000	chr21	28180000	28210000	234.30749027719963
chr21	28000000	28030000	chr21	28210000	28240000	227.22895942198917
chr21	28000000	28030000	chr21	28240000	28270000	357.5066432949184
chr21	28000000	28030000	chr21	28270000	28300000	458.5400745845449
chr21	28000000	28030000	chr21	28300000	28330000	218.1215257602972
chr21	28000000	28030000	chr21	28330000	28360000	774.0555535618875
chr21	28000000	28030000	chr21	28360000	28390000	356.5136743520506
chr21	28000000	28030000	chr21	28390000	28420000	243.97950733616952
chr21	28000000	28030000	chr21	28420000	28450000	125.38341198101126
chr21	28000000	28030000	chr21	28450000	28480000	167.46044309030117
chr21	28000000	28030000	chr21	28480000	28510000	313.5187394718217
chr21	28000000	28030000	chr21	28510000	28540000	281.18321429274545
chr21	28000000	28030000	chr21	28540000	28570000	936.337545973673
chr21	28000000	28030000	chr21	28570000	28600000	371.4202471594676
chr21	28000000	28030000	chr21	28600000	28630000	412.87043972655636
chr21	28000000	28030000	chr21	28630000	28660000	136.97445017228577
chr21	28000000	28030000	chr21	28660000	28690000	345.61683986750415
chr21	28000000	28030000	chr21	28690000	28720000	331.1827290182868
chr21	28000000	28030000	chr21	28720000	28750000	538.2462261827759
chr21	28000000	28030000	chr21	28750000	28780000	108.37435120913067
chr21	28000000	28030000	chr21	28780000	28810000	545.3695994461004
chr21	28000000	28030000	chr21	28810000	28840000	464.15299201879543
chr21	28000000	28030000	chr21	28840000	28870000	164.66329281293994
chr21	28000000	28030000	chr21	28870000	28900000	147.66177569025777
chr21	28000000	28030000	chr21	28900000	28930000	187.42998692845282
chr21	28000000	28030000	chr21	28930000	28960000	244.6732515008537
chr21	28000000	28030000	chr21	28960000	28990000	245.51374706928328
chr21	28000000	28030000	chr21	28990000	29020000	406.294228361664
chr21	28000000	28030000	chr21	29020000	29050000	618.0072815105013
chr21	28000000	28030000	chr21	29050000	29080000	544.5475185876803
chr21	28000000	28030000	chr21	29080000	29110000	631.6692172331972
chr21	28000000	28030000	chr21	29110000	29140000	602.2914576847326
chr21	28000000	28030000	chr21	29140000	29170000	650.5267096745529
chr21	28000000	28030000	chr21	29170000	29200000	732.4110867538803
chr21	28000000	28030000	chr21	29200000	29230000	723.2385498575142
chr21	28000000	28030000	chr21	29230000	29260000	
chr21	28000000	28030000	chr21	29260000	29290000	823.8895557051321
chr21	28000000	28030000	chr21	29290000	29320000	786.4419876888568
chr21	28000000	28030000	chr21	29320000	29350000	817.5512216369076
chr21	28000000	28030000	chr21	29350000	29380000	821.1686793832313
chr21	28000000	28030000	chr21	29380000	29410000	833.7679533299417
chr21	28000000	28030000	chr21	29410000	29440000	786.9212158786927
chr21	28000000	28030000	chr21	29440000	29470000	
chr21	28000000	28030000	chr21	29470000	29500000	767.0189045910146
chr21	28000000	28030000	chr21	29500000	29530000	783.6491561917234
chr21	28000000	28030000	chr21	29530000	29560000	917.1853683961601
chr21	28000000	28030000	chr21	29560000	29590000	
chr21	28000000	28030000	chr21	29590000	29620000	
chr21	28000000	28030000	chr21	29620000	29650000	
chr21	28000000	28030000	chr21	29650000	29680000	845.3999053702337
chr21	28000000	28030000	chr21	29680000	29710000	808.5820923072685
